pais,cod_pais,grado,dominio,estimulo,indicador,variable,grupo,asterisco,categoria_1,categoria_2,categoria_3,categoria_4,porcentaje_acuerdo,nota
Guatemala,gt,3,Discursivo,Baile,Género,Sexo,Niñas,0,48.40,18.95,17.20,15.44,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Baile,Género,Ruralidad,Zona Urbana,0,34.29,21.45,20.57,23.69,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Baile,Género,Ruralidad,Zona Rural,0,60.65,14.80,13.75,10.80,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Baile,Género,Nacional,País,0,52.20,16.90,15.90,14.90,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niños,0,47.85,22.89,11.27,17.99,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niñas,0,40.02,27.81,11.74,20.43,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,27.62,27.88,14.63,29.86,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,51.88,24.01,10.01,14.09,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Baile,Propósito y adecuación a la consigna,Nacional,País,0,44.10,25.30,11.50,19.20,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Género,Sexo,Niños,0,74.67,8.26,9.80,7.27,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Género,Sexo,Niñas,0,67.20,9.52,11.36,11.91,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,63.20,7.84,12.23,16.73,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,74.79,9.38,9.76,6.07,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Género,Nacional,País,0,71.00,8.90,10.60,9.50,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,24.26,9.41,23.50,42.83,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,19.21,7.12,23.19,50.49,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,11.19,5.17,21.20,62.44,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,26.92,9.80,24.39,38.90,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Discursivo,Carta,Propósito y adecuación a la consigna,Nacional,País,1,21.80,8.30,23.30,46.60,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Coherencia global,Sexo,Niños,0,18.84,9.06,13.33,58.77,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Coherencia global,Sexo,Niñas,0,15.46,7.89,10.37,66.28,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Coherencia global,Ruralidad,Zona Urbana,0,7.25,6.23,11.12,75.39,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Coherencia global,Ruralidad,Zona Rural,0,21.94,9.57,12.28,56.22,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Coherencia global,Nacional,País,0,17.20,8.50,11.90,62.40,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Cohesión,Sexo,Niños,0,20.92,14.50,32.17,32.40,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Cohesión,Sexo,Niñas,0,18.49,12.88,31.54,37.09,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Cohesión,Ruralidad,Zona Urbana,0,7.59,11.43,32.40,48.58,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Cohesión,Ruralidad,Zona Rural,0,25.51,14.81,31.62,28.06,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Cohesión,Nacional,País,0,19.70,13.70,31.90,34.70,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Concordancia,Sexo,Niños,0,1.57,6.99,30.47,60.97,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Concordancia,Sexo,Niñas,0,1.21,7.33,29.76,61.70,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Concordancia,Ruralidad,Zona Urbana,0,0.45,4.44,25.84,69.26,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Concordancia,Ruralidad,Zona Rural,0,1.84,8.44,32.16,57.56,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Concordancia,Nacional,País,0,1.40,7.20,30.10,61.30,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Vocabulario,Sexo,Niños,0,0.20,0.00,13.14,86.66,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Vocabulario,Sexo,Niñas,0,0.44,0.36,12.13,87.07,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Vocabulario,Ruralidad,Zona Urbana,0,0.21,0.22,12.02,87.55,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Vocabulario,Ruralidad,Zona Rural,0,0.37,0.15,12.95,86.53,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Baile,Vocabulario,Nacional,País,0,0.30,0.20,12.70,86.90,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Coherencia global,Sexo,Niños,0,10.85,3.26,11.74,74.15,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Coherencia global,Sexo,Niñas,0,8.98,2.37,11.58,77.07,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Coherencia global,Ruralidad,Zona Urbana,0,2.78,2.40,11.16,83.66,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Coherencia global,Ruralidad,Zona Rural,0,13.40,3.03,11.90,71.67,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Coherencia global,Nacional,País,0,9.90,2.80,11.70,75.60,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Cohesión,Sexo,Niños,0,17.32,17.96,31.11,33.61,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Cohesión,Sexo,Niñas,0,16.38,20.41,34.02,29.19,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Cohesión,Ruralidad,Zona Urbana,0,9.22,24.10,32.36,34.32,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Cohesión,Ruralidad,Zona Rural,0,20.56,16.77,32.62,30.05,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Cohesión,Nacional,País,1,16.90,19.20,32.50,31.40,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Concordancia,Sexo,Niños,0,1.29,6.23,28.99,63.49,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Concordancia,Sexo,Niñas,0,1.60,5.83,29.22,63.35,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Concordancia,Ruralidad,Zona Urbana,0,0.30,3.62,25.81,70.27,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Concordancia,Ruralidad,Zona Rural,0,1.99,7.20,30.70,60.10,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Concordancia,Nacional,País,0,1.40,6.00,29.10,63.40,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Vocabulario,Sexo,Niños,0,0.43,0.00,3.09,96.48,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Vocabulario,Sexo,Niñas,0,0.92,0.26,3.05,95.77,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Vocabulario,Ruralidad,Zona Urbana,0,0.65,0.12,3.91,95.32,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Vocabulario,Ruralidad,Zona Rural,0,0.68,0.13,2.66,96.53,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Guatemala,gt,3,Textual,Carta,Vocabulario,Nacional,País,0,0.70,0.10,3.10,96.10,11.1,"Nota: En los gráficos se excluye el 11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.11.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Honduras,hn,3,Convenciones de legibilidad,Baile,Ortografía inicial,Sexo,Niños,0,31.96,29.74,32.56,5.74,13,"Nota: En los gráficos se excluye el 13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Honduras,hn,3,Convenciones de legibilidad,Baile,Ortografía inicial,Sexo,Niñas,0,35.80,23.66,32.52,8.02,13,"Nota: En los gráficos se excluye el 13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Honduras,hn,3,Convenciones de legibilidad,Baile,Ortografía inicial,Ruralidad,Zona Urbana,0,39.11,25.84,30.61,4.44,13,"Nota: En los gráficos se excluye el 13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Honduras,hn,3,Convenciones de legibilidad,Baile,Ortografía inicial,Ruralidad,Zona Rural,0,25.96,27.62,35.57,10.85,13,"Nota: En los gráficos se excluye el 13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Honduras,hn,3,Convenciones de legibilidad,Baile,Puntuación,Sexo,Niños,0,59.16,9.17,7.28,24.38,13,"Nota: En los gráficos se excluye el 13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Honduras,hn,3,Convenciones de legibilidad,Baile,Puntuación,Sexo,Niñas,0,49.97,10.61,8.86,30.57,13,"Nota: En los gráficos se excluye el 13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Honduras,hn,3,Convenciones de legibilidad,Baile,Puntuación,Ruralidad,Zona Urbana,0,60.35,8.68,6.48,24.49,13,"Nota: En los gráficos se excluye el 13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Honduras,hn,3,Convenciones de legibilidad,Baile,Puntuación,Ruralidad,Zona Rural,0,44.87,11.89,10.67,32.58,13,"Nota: En los gráficos se excluye el 13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Honduras,hn,3,Convenciones de legibilidad,Carta,Ortografía inicial,Sexo,Niños,0,40.63,28.02,26.16,5.19,13,"Nota: En los gráficos se excluye el 13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto.13% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
