id,pais,materia,grado,tema,tema_descripcion,tema_orden,parametro,codigo,nivel,nivel_nombre,porcentaje_nivel,puntaje_promedio,puntaje_significancia,quintil,quintil_puntaje,quintil_significancia,nota_tooltip,nota_grafico
3.1,ar,Lectura,3,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaLectura3Duración de la carrera docente mayor a 7 semestresSi,2,Nivel II,0.2474677371,693.3032585,3.972161737,Quintil_5,,0.4032744438,,
3.1,ar,Lectura,3,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaLectura3Duración de la carrera docente mayor a 7 semestresSi,3,Nivel III,0.2257356612,693.3032585,3.972161737,Quintil_5,,0.4032744438,,
3.1,ar,Lectura,3,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaLectura3Duración de la carrera docente mayor a 7 semestresSi,4,Nivel IV,0.1060618898,693.3032585,3.972161737,Quintil_5,,0.4032744438,,
3.1,ar,Lectura,6,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaLectura6Duración de la carrera docente mayor a 7 semestresSi,1,Nivel I,0.1989355139,692.9830829,4.994086147,Quintil_5,,1.148381664,,
3.1,ar,Lectura,6,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaLectura6Duración de la carrera docente mayor a 7 semestresSi,2,Nivel II,0.5231071199,692.9830829,4.994086147,Quintil_5,,1.148381664,,
3.1,ar,Lectura,6,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaLectura6Duración de la carrera docente mayor a 7 semestresSi,3,Nivel III,0.1321823703,692.9830829,4.994086147,Quintil_5,,1.148381664,,
3.1,ar,Lectura,6,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaLectura6Duración de la carrera docente mayor a 7 semestresSi,4,Nivel IV,0.1457749958,692.9830829,4.994086147,Quintil_5,,1.148381664,,
3.1,ar,Matemáticas,3,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaMatemáticas3Duración de la carrera docente mayor a 7 semestresSi,1,Nivel I,0.4058087868,,1.728284115,Quintil_5,739.7209674,2.023735166,,
3.1,ar,Matemáticas,3,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaMatemáticas3Duración de la carrera docente mayor a 7 semestresSi,2,Nivel II,0.2886566681,,1.728284115,Quintil_5,739.7209674,2.023735166,,
3.1,ar,Matemáticas,3,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaMatemáticas3Duración de la carrera docente mayor a 7 semestresSi,3,Nivel III,0.2360370766,,1.728284115,Quintil_5,739.7209674,2.023735166,,
3.1,ar,Matemáticas,3,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaMatemáticas3Duración de la carrera docente mayor a 7 semestresSi,4,Nivel IV,0.06949746842,,1.728284115,Quintil_5,739.7209674,2.023735166,,
3.1,ar,Matemáticas,6,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaMatemáticas6Duración de la carrera docente mayor a 7 semestresSi,1,Nivel I,0.407026628,705.552134,4.662630787,Quintil_5,,0.5709490619,,
3.1,ar,Matemáticas,6,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaMatemáticas6Duración de la carrera docente mayor a 7 semestresSi,2,Nivel II,0.42825971,705.552134,4.662630787,Quintil_5,,0.5709490619,,
3.1,ar,Matemáticas,6,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaMatemáticas6Duración de la carrera docente mayor a 7 semestresSi,3,Nivel III,0.1183781043,705.552134,4.662630787,Quintil_5,,0.5709490619,,
3.1,ar,Matemáticas,6,Duración de la carrera docente mayor a 7 semestres,Indica si la formación inicial del docente tuvo una duración mayor o igual a 7 semestres.,4,Si_carr,ArgentinaMatemáticas6Duración de la carrera docente mayor a 7 semestresSi,4,Nivel IV,0.04633555772,705.552134,4.662630787,Quintil_5,,0.5709490619,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,No_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasNo,1,Nivel I,0.3740964138,,1.828975791,Quintil_1,,0.8862662969,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,No_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasNo,2,Nivel II,0.4092439983,,1.828975791,Quintil_1,,0.8862662969,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,No_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasNo,3,Nivel III,0.1587217725,,1.828975791,Quintil_1,,0.8862662969,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,No_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasNo,4,Nivel IV,0.05793781534,,1.828975791,Quintil_1,,0.8862662969,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,Si_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasSi,1,Nivel I,0.4071336858,,1.828975791,Quintil_1,,0.8862662969,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,Si_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasSi,2,Nivel II,0.3760990273,,1.828975791,Quintil_1,,0.8862662969,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,Si_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasSi,3,Nivel III,0.1583704684,,1.828975791,Quintil_1,,0.8862662969,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,Si_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasSi,4,Nivel IV,0.05839681851,,1.828975791,Quintil_1,,0.8862662969,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,No_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasNo,1,Nivel I,0.3740964138,,1.828975791,Quintil_5,,1.71526329,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,No_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasNo,2,Nivel II,0.4092439983,,1.828975791,Quintil_5,,1.71526329,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,No_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasNo,3,Nivel III,0.1587217725,,1.828975791,Quintil_5,,1.71526329,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,No_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasNo,4,Nivel IV,0.05793781534,,1.828975791,Quintil_5,,1.71526329,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,Si_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasSi,1,Nivel I,0.4071336858,,1.828975791,Quintil_5,,1.71526329,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,Si_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasSi,2,Nivel II,0.3760990273,,1.828975791,Quintil_5,,1.71526329,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,Si_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasSi,3,Nivel III,0.1583704684,,1.828975791,Quintil_5,,1.71526329,,
3.1,ar,Ciencias,6,Perfeccionamiento disciplinario docente en ciencias,Indica la participación docente en instancias de formación continua de la disciplina.,7,Si_CIEN,ArgentinaCiencias6Perfeccionamiento disciplinario docente en cienciasSi,4,Nivel IV,0.05839681851,,1.828975791,Quintil_5,,1.71526329,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasNo,1,Nivel I,0.3747865864,718.3244593,4.537948422,Quintil_1,,0.1567433152,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasNo,2,Nivel II,0.2715242754,718.3244593,4.537948422,Quintil_1,,0.1567433152,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasNo,3,Nivel III,0.2646746656,718.3244593,4.537948422,Quintil_1,,0.1567433152,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasNo,4,Nivel IV,0.0890144726,718.3244593,4.537948422,Quintil_1,,0.1567433152,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasNo,1,Nivel I,0.3438063118,722.2579822,2.795858497,Quintil_1,,1.959853118,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasNo,2,Nivel II,0.4396138349,722.2579822,2.795858497,Quintil_1,,1.959853118,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasNo,3,Nivel III,0.1663603902,722.2579822,2.795858497,Quintil_1,,1.959853118,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasNo,4,Nivel IV,0.05021946317,722.2579822,2.795858497,Quintil_1,,1.959853118,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasSi,1,Nivel I,0.4160644828,705.3492652,4.537948422,Quintil_1,,0.1567433152,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasSi,2,Nivel II,0.2600872798,705.3492652,4.537948422,Quintil_1,,0.1567433152,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasSi,3,Nivel III,0.2498058527,705.3492652,4.537948422,Quintil_1,,0.1567433152,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasSi,4,Nivel IV,0.07404238481,705.3492652,4.537948422,Quintil_1,,0.1567433152,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasSi,1,Nivel I,0.3898272556,714.619429,2.795858497,Quintil_1,,1.959853118,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasSi,2,Nivel II,0.4083857459,714.619429,2.795858497,Quintil_1,,1.959853118,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasSi,3,Nivel III,0.1558422736,714.619429,2.795858497,Quintil_1,,1.959853118,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasSi,4,Nivel IV,0.04594472499,714.619429,2.795858497,Quintil_1,,1.959853118,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasNo,1,Nivel I,0.3747865864,718.3244593,4.537948422,Quintil_5,,0.2833518929,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasNo,2,Nivel II,0.2715242754,718.3244593,4.537948422,Quintil_5,,0.2833518929,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasNo,3,Nivel III,0.2646746656,718.3244593,4.537948422,Quintil_5,,0.2833518929,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasNo,4,Nivel IV,0.0890144726,718.3244593,4.537948422,Quintil_5,,0.2833518929,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasNo,1,Nivel I,0.3438063118,722.2579822,2.795858497,Quintil_5,760.2924442,2.322097391,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasNo,2,Nivel II,0.4396138349,722.2579822,2.795858497,Quintil_5,760.2924442,2.322097391,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasNo,3,Nivel III,0.1663603902,722.2579822,2.795858497,Quintil_5,760.2924442,2.322097391,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,No_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasNo,4,Nivel IV,0.05021946317,722.2579822,2.795858497,Quintil_5,760.2924442,2.322097391,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasSi,1,Nivel I,0.4160644828,705.3492652,4.537948422,Quintil_5,,0.2833518929,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasSi,2,Nivel II,0.2600872798,705.3492652,4.537948422,Quintil_5,,0.2833518929,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasSi,3,Nivel III,0.2498058527,705.3492652,4.537948422,Quintil_5,,0.2833518929,,
3.1,ar,Matemáticas,3,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas3Perfeccionamiento disciplinario docente en matemáticasSi,4,Nivel IV,0.07404238481,705.3492652,4.537948422,Quintil_5,,0.2833518929,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasSi,1,Nivel I,0.3898272556,714.619429,2.795858497,Quintil_5,745.5337907,2.322097391,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasSi,2,Nivel II,0.4083857459,714.619429,2.795858497,Quintil_5,745.5337907,2.322097391,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasSi,3,Nivel III,0.1558422736,714.619429,2.795858497,Quintil_5,745.5337907,2.322097391,,
3.1,ar,Matemáticas,6,Perfeccionamiento disciplinario docente en matemáticas,Indica la participación docente en instancias de formación continua de la disciplina.,6,Si_MAT,ArgentinaMatemáticas6Perfeccionamiento disciplinario docente en matemáticasSi,4,Nivel IV,0.04594472499,714.619429,2.795858497,Quintil_5,745.5337907,2.322097391,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeNo,1,Nivel I,0.3307709285,714.0255794,6.78393592,Quintil_1,,1.306360693,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeNo,2,Nivel II,0.2428031156,714.0255794,6.78393592,Quintil_1,,1.306360693,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeNo,3,Nivel III,0.2858468117,714.0255794,6.78393592,Quintil_1,,1.306360693,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeNo,4,Nivel IV,0.1405791442,714.0255794,6.78393592,Quintil_1,,1.306360693,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeNo,1,Nivel I,0.146625864,,0.4984558604,Quintil_1,,0.2710590247,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeNo,2,Nivel II,0.5218694618,,0.4984558604,Quintil_1,,0.2710590247,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeNo,3,Nivel III,0.1830223283,,0.4984558604,Quintil_1,,0.2710590247,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeNo,4,Nivel IV,0.1484823459,,0.4984558604,Quintil_1,,0.2710590247,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeSi,1,Nivel I,0.4152686084,695.0815912,6.78393592,Quintil_1,,1.306360693,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeSi,2,Nivel II,0.223343163,695.0815912,6.78393592,Quintil_1,,1.306360693,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeSi,3,Nivel III,0.2507515934,695.0815912,6.78393592,Quintil_1,,1.306360693,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeSi,4,Nivel IV,0.1106366352,695.0815912,6.78393592,Quintil_1,,1.306360693,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeSi,1,Nivel I,0.1687545539,,0.4984558604,Quintil_1,,0.2710590247,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeSi,2,Nivel II,0.502417742,,0.4984558604,Quintil_1,,0.2710590247,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeSi,3,Nivel III,0.1672897695,,0.4984558604,Quintil_1,,0.2710590247,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeSi,4,Nivel IV,0.1615379346,,0.4984558604,Quintil_1,,0.2710590247,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeNo,1,Nivel I,0.3307709285,714.0255794,6.78393592,Quintil_5,,1.814012791,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeNo,2,Nivel II,0.2428031156,714.0255794,6.78393592,Quintil_5,,1.814012791,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeNo,3,Nivel III,0.2858468117,714.0255794,6.78393592,Quintil_5,,1.814012791,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeNo,4,Nivel IV,0.1405791442,714.0255794,6.78393592,Quintil_5,,1.814012791,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeNo,1,Nivel I,0.146625864,,0.4984558604,Quintil_5,,1.322130118,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeNo,2,Nivel II,0.5218694618,,0.4984558604,Quintil_5,,1.322130118,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeNo,3,Nivel III,0.1830223283,,0.4984558604,Quintil_5,,1.322130118,,
3.1,ar,Lectura,6,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,No_LENG,ArgentinaLectura6Perfeccionamiento disciplinario docente en lenguajeNo,4,Nivel IV,0.1484823459,,0.4984558604,Quintil_5,,1.322130118,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeSi,1,Nivel I,0.4152686084,695.0815912,6.78393592,Quintil_5,,1.814012791,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeSi,2,Nivel II,0.223343163,695.0815912,6.78393592,Quintil_5,,1.814012791,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeSi,3,Nivel III,0.2507515934,695.0815912,6.78393592,Quintil_5,,1.814012791,,
3.1,ar,Lectura,3,Perfeccionamiento disciplinario docente en lenguaje,Indica la participación docente en instancias de formación continua de la disciplina.,5,Si_LENG,ArgentinaLectura3Perfeccionamiento disciplinario docente en lenguajeSi,4,Nivel IV,0.1106366352,695.0815912,6.78393592,Quintil_5,,1.814012791,,
